sentence,label
pengiriman lewat grabfood masak beli mie hompimpa suruh ngaduk sendiri rasanya ambyar tolong ya diperhatikan,negative
mohon maaf es yang basih gkr kalpataru,negative
kemarin tanggal beli gacoan porsi rasanya tidak kayak biasanya hambar kurang bumbu asin tidak pedas tidak,negative
pelayanan lama pesan cuma butir yang di kirim pesan mie tingkat yang ada bikin lvl sama lvl enggak pesan dimsum nya malah yang di siapkan dimsum pesan es th yang ada siapin th anget pas bayar di kasir kita ada di meja malah di namai vino sampai menunggu jam an loh,negative
lokasi di pinggir jalan raya mudah ditemukan selfservice buat pemesanan baik cicipi rendah hati awak kemarin pas makan disini pesan mie gacoan lvl pedas banget padahal biasanya makan di gacoan lain lvl pedesnya bisa ditolerir,negative
sego tempong sambal nya joss pilihan lauk nya beragam,positive
tempatnya nyaman pelayanan ramah harga kantong mahasiswa,neutral
makananya sangat cepett enggak diduga cuman dimsumnya kurang panass sudah aga dinginn jadi kurang enak,negative
nostalgia jaman kuliah kenyang sayur,positive
beli online via ambil perut deh laper banget eh pas datang nasi nya lembek malah jadinya harus menunggu nasi mateng lagi tolong kalo buat dijual nasi nya yang layak makan sedikit nasi kayak bubur,negative
tempatnya nyaman minuman dan makanannya enak terima kasih kopi studio berikutnya waktu kita balik lagi,positive
masakan nya enak mantap cuman pembayaran belum bisa pakai ovo sedangkan aku lebih suka pakai ovo praktis,positive
bakso nya enak kuah mantap,positive
kecewa sama sikap dari beberapa staf kasir cewek kalau gunjing ke cust kelihatan banget wkw plis perbaiki profesionalism privasi standart pengetahuan fb kurang mungkin,neutral
tempatnya super nyaman,neutral
untuk makanannya enak ayamnya gede sambelnya pas dan menurutku mie nya juga lebih enak ini daripada sebelah yang lagi virus yang di sayangkan ini kerupuknya sudah melempem kok dijual lebih diperhatikan lagi ya kak,positive
enggak mau komen bagaimana bagaimana intinya selalu puas makan disini hehe,positive
saya sangat puas pelayanan nya fasilitas nya sangat lengkap dan toilet sangat bersih sehingga saya kalo ngising tahi saya bahagia dan wifi sangat banter,neutral
makanannya lengkap dan menu menunya enak sangat bernilai dengan harga segitu enggak akan menyesal kesini pasti bakal lagi,positive
makanan enak harga murah menu beragam,positive
tempatnya nyaman dan dekat masjid jadi bisa ingat waktu sholat,neutral
indak bisa berkata kata pokok enak pun,negative
baksonya enak dan murah makan sepuasnya,positive
tempat nya nyaman buat nongki dan nugas makanan dan minumannya enak,positive
lamaa pelayanan tidak ramah berantakan tidak antrian yang baru didulukan,neutral
penyajian cepat kalau bisa sambalnya tambahi dikit saja,negative
tempatnya luas ada tempat bermain juga buat anak anak jadi ada media bermainnya enggak ganggu pengunjung yang lain terus makanannya cepat juga penyajiannya disini aku pesan tingkat tapi enggak tau kenapa kayak lebih pedas dari biasanya haha seperti biasa gacoan adalah recomended,negative
seru banget banyakk tempat duduknya indor maupun outdor variannya juga banyakk rekomendasi,neutral
dulu jaman kuliah warung ini jadi andalan karena murah porsi portugal dan pedas sambelnya bisa bikin benyamin netanyahu baca syahadat tapi kemarin kesana lagi agak disayangkan nasinya dingin dan sambelnya enggak sepedas dulu,negative
enggak lagi lagi kesini ayam nya dingin es nya enggak diancurin ini minum es pakai th atau th pakai es aku makan di kak mawar sigura gura masih enak pakai nya es tabung ini malah es yang ecek ecek sudah begitu datang enggak ada parkir aku keluar pun enggak ada parkir bantu apa apa baru jalan semeter malah di teriakin woyy tukang parkir nya lari demi k enggak banget kak mawar ndk kene sak elek elek e aku mangan ndk outlet iki paling nemen sumpah enggak bernilai itu sama sekali,negative
penyajian lemot,neutral
bernilai itu sekali banyak variasi menunya pelayanan yang ramah dan tempat yang bersih perut kenyang dan dompet aman lah pokoknya enak,positive
tempat bersih cuma rasanya kurang enakk agak asin,negative
rasa kuah bakso gorengan standar saja,negative
mengecewakan sekali kami membeli kak mawar via salah satu aplikasi online di catatan tertera kami meminta ayam paha bagian atas yang diberikan ayam paha bagian bawah mengenai nasi putih kami pesan nasi putih bungkus di dalamnya terdapat nasi putih berwarna kecoklatan seperti di foto jadi kapok membeli lagi baru pertama kali beli sudah dikecewakan terima kasih,negative
kayak manaa ini jam malam kursi sudah dinaikkan lihat di peta tutup jam malam maaf jadi terganggu saat makan kesannya kayak ngusir wkwkwk layanan lebih ditingkatkan lagi buat staffnya adohh jutekk banget makanan okee minuman okee juga minusnya cuma diatas saja semoga kedepannya bisa lebih baik lagi,neutral
pelayanan yang baik dan sabar harganya juga ramah banget dikantong pelajar,neutral
makanan yang cocok banget buat anak koss yang bingung mau makan a a,positive
pelayanannya ramaah tapi mungkin lantai perlu ditambah kipass hehee,neutral
mantap pelayanan istimewa harga oke,positive
tempat makan murah dan enak sambel korek sama sambel bawangnya disarankan,positive
layanan cepat murah parkir cukup bersih lokasi nyaman terkenal,neutral
tempatnya bersih dan pelayanannya baik makanan dan minuman juga enak,positive
oke kita cerita dikit buat masukan untuk pentol oke lah enak tapi bingung milihnya karena di campur dan rasanya b saja untuk kuah agak asin jadi b saja lah untuk jenis caos agak kaget sih kok pakai caos kayak begitu ya jujur caos model begitu membuat kuah semakin enggak enak karena biasanya menemukan caos kayak begitu itu hanya di bakso yang penting jualan saja enggak ngandelin enak atau tidak jadi sih maka sarannya ganti caos yang lebih enak lagi untuk kecap b saja karena enggak tahu itu jenis kecap apa untuk minuman agak lambat buwanget tadi sampai makan selesai minuman belum datang bahkan kita harus konfirmasi ulang terus es jeruknya kurang sip menurut saya apalagi pakai gelas yang bukan kaca ih untuk jenis mie b saja karena tadi terlaku lembek jauh dari ekspektasi bakso sayur yang lain yang lebih kecil dan agak keras dikit kalo tempat oke lah intinya dari sisi rasa dengan nama besar bakson ini saya kasik b agak ke sih,negative
mantap pelayanan dan harga bersahabat dekat tempat kerja enakk,positive
untuk rasa bakso lumayan enak,positive
beberapa kali ke kopi studio ini kelebihan tempatnya luas makanan minuman murah murah banget rasanya juga oke geprek sambalnya enak dengan harga yang terjangkau banget ada musholla kekurangan tempatnya kurang bersih mungkin karena sistem diri layanan kali ya jadi banyak meja meja kotor terus berdebu banget jadi harus lap sendiri pakai jaringan musholla kecil sebenarnya enggak apa apa kecil tapi masalahnya ini kecil kotor kalo sujud debu debunya menempel di muka kadang kadang pegawainya berisik pernah ada yang ngerokok di depan daerah kasir ada kamar mandi tapi sayangnya enggak terpisah antara cowok cewek penataan meja beberapa terlalu dekat jadi kadang kurang nyaman karena sebelahan sama meja yang ada orang ngerokok pegawai bagian kasir sering kelihatan jutek pesan kue pancong meminta matang tapi tetap dikasihnya yang setengah matang begitu,positive
selalu enak makanannya mbak mas e juga ramah puoll bintang,positive
baksonya enak kuahnya juga sedap ketimbang bakso yang lain menurut saya cocok pokoknya cuma kalo rame harus sabar,positive
kopi dan wadahnya nyaman banar bagus juga buat skripsian,positive
entah apa yang bikin saya dan pasangan saya dibantu mas juno tapi terimakasih pelayanannya mas juno terbaik jadi enggak merasa diri layanan oleh yang cara ini gacoan diri layanan jadi ikuti arahan staf gacoannya saja sudah paling benar,neutral
makan ini mengantri jam kerja macam apa kalian ini,neutral
bau kencing gaenak,negative
baru pertama kali coba makan ditempat karena sebelumnya seringnya urutan online ternyata pelayanan nya lama sekali padahal saat itu orderan luring dan online enggak sampai orderan semoga pelayanannya bisa lebih garcep lagi,neutral
tempat enak buat kerjakan tugas menu makanan variatif dan enak pembayaran qris hanya,positive
pesan makan dari jam set sampai jam lebih baru selasai sengaja duduk ada depan yang masak pas waktu pesan menu tmbhan dimsum enggak ada masak padahal panci yang ada buat manasin dimsum aku lihat dari awal duduk lagi kosong kok enggak ada masak jujur menyesal beli mkan langsung kak outlet untuk proses nya sama kayak beli lewat ojol terlalu buang waktu yang awal nya laper sampai enggak suasana makan ta memang pelayanan outletnya,negative
pantas sih kalo rame terus karena harganya terjangkau dan rasanya juga oke tempatnya juga lumayan banyak dan meskipun pengunjungnya ruame tapi pelayanan dan waktu tunggu makanannya gerak cepat sekali,neutral
tempat kerja yang nyaman dan wifi yang cepat,neutral
keren murah murah pelayanan baik menu enak tempat nyaman,positive
tempatnya nyaman cocok buat nugas skripsi an pelayanannya juga ramah sekali,neutral
tempatnya b saja tapi rasa ayamnya tetap atas tapi sayangny parkir berbayar,positive
sambel nya sangat enak lauk bervariasi harga terjangkau harus anti diri layanan,positive
enak juga cuma tadi karena pertama kali saja sih jadi agak binun caranya,positive
apalah mengasih saus thai manis cabai nya kayak dosen pembunuh mengasih nilai dikit banget,negative
sangat tidak ramah banyak rabuk ketimbang dagingnya,negative
tempatnya nyaman cocok buat nugas mahasiswa,neutral
saya datang h puasa minggu tanggal rada kecewa sama rasa mie nya soalnya sebenarnya saya sudah langganan disini dan sering banget ke cabang inj waktu itu mienya terlalu lodho banget banget banget pesan mie gacoan kayak enggak ada kecapnya ada petunjuk kecap tapi tipis banget jadi dibilang mie gacoan bukan dibilang mie hompimpa juga bukan bingung saya terus saya melihat meja lain perasaan warnanya seperti ada kecapnya ya seperti gacoan seperti biasanya umumnya galama kemudian meja lain diantar dan ternyata sama kayak punya saya yang pucet begitu lodho yawda ku makan saja tapi piringnya kotor banget penuh minyak atas bawah kanan kiri itu pengalaman saya yang kurang enak padahal sering kesini kok pas hari itu aga tidak menyenangkan rasanya tempat dimsumnya juga berminyak banget bagian luarnya mungkin bisa dilap dulu ya kak terimakasih,negative
pesan ambil jauh bungkus tidak pakai kecak sampai di rumah mienya di kasih kecap semua,negative
perilaku restoran ini konstan karyawan anda semakin tua sopir taksi itu pasti sudah menunggu lama kadang habis kadang petek goreng kadang telur goreng,neutral
tempatnya nyaman estetika arsitektur nya bagus dan nyamaan,neutral
udang kejunya oke banget gurih dan lumer di mulut tingkat kepedasannya konsisten jadi selalu pas setiap kali pesan suasananya memang ramai menandakan banyak yang suka kasirnya juga cekatan jadi meskipun ramai tetap terasa cepat dan nyaman,positive
maaf bintang menunggu minum camilan lama banget ada hampir jam bahkan sampai mie nya sudah habis duluan pas saya tanyakan ternyata sudah siap entah mesin alarm yang rusak atau memang karyawan lupa mengaktifkan alarmnya intinya sangat tidak puas,neutral
baru kali ini beli mie gacoan menunggu bisa sampai jam an perut sudah lper pas tidak meja di panggil malah kedoublean beda sama gacoan lainnya mohon di evaluasi lagi dong ini yang mengasih bintang kayaknya para karyawan sendiri para bayaran padahal banyak ulasan buruknya mohon ditindaklanjuti ini beli gacoan bisa smpek jam padahal cuma beli loh,negative
sangat bernilai itu dengan hrg segitu bisa dapat makanan yang seenak ini tempat senyaman ini,positive
pelayanan baik karyawan ramah tempatnya bersih,neutral
rasa makanan enak harga standar tapi sayang tempatnya kurang besar terkesan seadanya tapi suatu saat pasti saya kembali lagi untuk makan disini,positive
kesini malam malam jam an tanggal tadi dini hari beli ambil jauh nunggunya lama banget mana enggak ada tempat duduk dikira berdiri enggak capek apalagi manajer nya tuh siapa kecil tapi suaranya cempreng teriak teriak marahin awak depan pelanggan terus aku nanyain mbak pesanan ku sudah belum pas ditanyain atas nama siapa pas aku jawab katanya sudah dipanggil x padahal aku didepannya tempat packaging loh gamungkin dong aku enggak dengar orang posisi sepi dipakai dong mic nya ngotot banget pas sampai rumah saudaraku sumpit enggak ada dimsum beli udang rambutan malah dikasih udang keju padahal enggak suka keju kalau keberatan enggak usah dibalas ulasan ini cukup perbaiki saja sistemnya percuma kalo mau ganti rugi aku juga sudah pulang ke semarang orang awalnya kesini cuma kepo tempatnya saja gara gara pulang dari rumah saudara berikutnya buat ambil jauh dikasih tempat duduk buat menunggu iya kalo belum semenit sudah jadi ini menitan berdiri gilakk,negative
tempat nya sudah membuat luas jadi banyak spot nugas nya wifi lancar,neutral
pelayanan di outlet ini sangat mengecewakan konsisten mengecewakan konsumen pelayanan yang diberikan juga terlebih menu yang di pesan selalu tidak sesuai pesanan terimakasih kak mawar saya kapok,negative
favorit anak kos dan bukan anak kos yang kalo makan nasinya harus banyak makan ini bebas refil nasi th sambal sepuas nya sewaregnya sampai bledoss bissaa pelayanan super ramaah mau kasirnya mau masnya yang masak mau yang ngulek sambel mau yang bersih ramah baik semua,neutral
direkomendasikan layak dicoba,positive
bintang bukan sembarang bintang coba baca ulasan ku parkiran sempit mangkok dan piring yang katanya bersih nyatanya berminyak cucinya enggak bersih tauge habis waktu itu goreng kembang dan horeng panjang rasanya enggak enak kayaknya adonan weci yang dipakai isian bukan adonan baso mie kuning terlalu mblotong jadi bikin kenyang pentol isian dan pentol biasanya semua dalam keadaan dingin enggak ada anget sama sekali jadi tergolong keras bakso keju moncrot mustahill motong pentol pakai sendok saja susah tidak sekenyal yang ada di reels reels influencer kuah dingin enggak panas jadinya eneq tempatnya kotor,negative
