sentence,label
kopi studio blimbing punya suasana yang nyaman dan nyaman banget tempatnya bersih pelayanannya ramah dan kopinya enak dengan harga yang terjangkau cocok buat nongkrong nugas atau santai bareng teman,positive
sangat ramah dikantong anak kos sip pertahankan,positive
aku biasa ke gacoan ciliwung tlogomas klojen masih oke oke saja baru kali ini ke sawojajar sangat kecewa beli es cokelat tapi rasanya asam kayak sisa an kemarin waktu di tuker pelayanan karyawannya tidak menyenangkan tidak ada kata maaf dari karyawan sangat tidak rekomen,negative
sudah tau rame enggak disini enggak didepan mcd pegawai yang mengurusi cuma kasihan wis masak bungkus bikin minum bersihin meja koyok kerja rodi,negative
tempat nya nyaman banget pancong nya enak sekali,neutral
pesanan menunggu sangat lama tidak rekomendasi jika membawa anak kecil karena tunggu pesanan yang lama,negative
enak murah buka jam pokoknyaa recomen buat anak kosan,positive
rasa oke lah makanannya juga pada enak harga standar kafe malah tergolong murah untuk minumannya tempat panas ac nya kayak enggak kerasa padahal hidup,negative
pelayanan lama pelayan luaambat gonta ganti karyawan enggak pernah cepat kerjanya,negative
sebaiknya untuk orderan gojek yang dipanggil nama drivernya saja kadang nama pelanggan itu aneh kadang ada nama yang tidak pantas disebutkan mohon perhatiannya,negative
tolong diperhatikan bagi orderan ojol untuk pihak kasir nya diperhatikan di aplikasi pedagang masing orderan jam berapa masuk nya jangan cetak ngasal karena antrian berantakan jangan yang orderan yang baru masuk di cetak nota sedangkan orderan yang masuk nya sudah lama diabaikan sangat merugikan bagi kami ojol karena tidak wajar,negative
tumben lama banget menit lebih mienya belum datang sampai harus ditanyakan dulu,negative
ini kenapa untuk orderan pengandar ojol selalu menunggu lama rentan waktu selesai perkiraan bisa sampai menit sedangkan di resto gacoan lain tidak sampai menit,negative
wow terbaik yang nyata pujaan anak kost,positive
enggak bisa di kunjungi lagi ruangannya pengap pelayanan luama kurang ramah dan pelit parkir ada tarif perjam meminta saus biji saja enggak di kasih bahkan mengomong ke managernya skalipun enggak ada kasih sama sekali enggak memuaskan beda banget sama gacoan yang lain yang pelayanannya lebih profesional dan enggak pelit soal condiment bahlan parkir skalipun bisa bebas,negative
sudah makan kak mawar dari enak banget menu favoritku sih geprek renyah sambal bawang sama geprek kota,neutral
murah meriah pelayanan cepat cukup nikmat seperti biasanya dan tempat makan ini juga bersih ada beberapa meja yang menyediakan berhenti kontak juga,positive
lama pelayanan nya jam baru selesai padahal makanan siap saji,negative
harganya murah terus tempat nya juga nagus buat kerjain tugas dan tempatnya estetika,positive
salah satu alternatif warung jam yang harganya terjangkau,neutral
tempatnya nyaman banget karyawan nya ramah tempatnya oke buat nugas karena jam yang paling penting harganya murah murah aseli gila kaget banget,positive
enak saking enaknya kadang antrian panjang,negative
tempatnya cukup nyaman makanan dan menunya beragam dan enak harga juga ramah di kantong,positive
makanannya mantappss,neutral
pertama kali coba bakso sayur ub jujur enggak menyangka bakso bisa seenak ini tapi tetap berasa sehat kuahnya bening tapi gurih banget bukan yang bikin eneg malah nagih yang bikin beda di setiap suapan ada potongan sayur segar yang nyampur sama baksonya jadi berasa ringan tapi tetap kenyang pentolnya ndaging banget menu prasmanan kamu bisa bebas ambil soun dan sayur dengan bebas dan harganya ramah di kantong,neutral
tempat nya nyaman tapi ac mati antri lama tapi oke si disediain mushola saran buat pemilik sediain asbak di bebas merokok daerah karnasangat kotor,negative
tempat nya enak banget buat nugass sip pokoknyaa,neutral
enak banget kopi dan pegawainya ramah,positive
nasi tempong yang lumayan lengkap dan enak di tengah kota cuma tempatnya agak kecil jadi agak susah kalau datang rombongan sayangnya enggak sempat foto karena sudah kelaparan tapi disarankan pastinya,negative
sebenarnya harga murah dan terjangkau bagi anak kos tetapi waktu mau makan ditempat pelayanan dari kasir kurang menyenangkan katanya ayam beku kalo mau pesan harus menunggu menit tapi pas diiyakan malah bilang ayamnya beku enggak dijual terus pindah ke telur krispi malah bilang enggak ada stok telur telurnya habis sarannya lebih harus manajemen stoknya selain itu tanpa rasa bersalah kasir dan pelayanan tertawa tanpa ada kata maaf sangat mengecewakan pelanggan,negative
lokasi dekat dengan wisata hutan djawatan bisa buat alternatif menu makan siang yang ingin mencoba sego tempong makanan khas banyuwangi ketika berkunjung ke djawatan lokasi parkir mudah bisa di tepi jalan atau tempat parkir yang disediakan ada toilet bersih di belakang dan ada mushola untuk beribadah disini aku coba lauk udang dan minum es teh manis rasanya enak buat yang suka kulineran wajib coba buat yang pilih pilih pemakan mungkin agak merasa aneh terutama dengar lauk botok tawon tapi setelah dicoba ternyata enak lauk bisa memilih selamat kulineran,positive
enak murah dan tentunya tempat nya strategis,neutral
tolong pelayanan ditingkatkan ya,negative
tempatnya nyaman enak cocok buat ngumpul bareng teman atau ngerjain tugas,positive
tempatnya nyaman banget sih harganya murah rasanya lumayan ada ruangan ini dor dan keluar dor tapi waktu kesitu tetap di layani tapi kayak ogah en begitu bekas gelas sama tempat makan yang sudah selesai lama baru di beresin tapi keseluruhan enak tempatnya,negative
enak banget mantap jasjus,neutral
kalau ke banyuwangi nasi tempong merakyat yang murah meriah mampir kesini harga murah nasi dan lauknya banyak puass sambal pedas nikmat,neutral
salah satu cabang kopi studio di kota malang yang berada di daerah jalan sigura gura lokasinya sangat strategis karena berdekatan dengan kampus itn dan uin kafe ini sangat cocok untuk mengerjakan tugas dan mengobrol santai karena suasana di kafe ini lebih kearah santai terdapat dua lantai dan dilantai kedua terdapat semacam balkon dengam tampilan jalan raya ini sih yang enak ketika dibuat nugas di lantai ruangannya ber ac jadi enggak usah takut gerah dan kepanasan mungkin untuk sekarang yang perlu di perbaiki adalah kran udara untuk wudu dan dikamar mandi di cek karena udara yang keluar pelan kemudian bisa diberi pengharum ruangan di tempat yang ber ac supaya aromanya lebih segar,negative
tempat makan di outdoor mungkin bisa diberi penutup supaya matahari tidak terlalu menyengat dan menyilaukan,neutral
terbaik tuan,positive
saya belum pernah mendapatkan orderan geprek kak ros,negative
enakk banget disinii,neutral
suka sih tapi kenapa sekarang ada parkirnya,negative
pelayanan sangat lama mohon untuk kinerjanya,negative
pelayanan sangat baik ramah makanan enak,positive
pelayanan memuaskan,positive
enakk murah banget cocok buat anak kos nasi dan th bisa isi ulang,neutral
harga terjangkau suasananya juga bagus karyawan juga ramah jika bisa perbanyak kursi bayinya karena agak susah kalau bawa bayi sambil makan sekian terima kasih,positive
mau liburan nataru ke surabaya tapi di jalan hujan akhirnya beli ke mie gacoan suhat mumpung lewat habis dari kasir dapat nota langsung ke atas tidak tahu kalau sistem diri layanan menunggu kisaran menit tidak ada panggilan ambil pesanan lalu ada petugas memberi arahan untuk ambil pesanan jadi agak bingung karena pertama kali ke sini suasana adem karena sepi pelayanan sangat ramah dari kasir petugas ambil makanan dan petugas yang memberi arahan petugas yang membersihkan meja juga sangat sopan bikin betah ingin datang lagi goodjob dan semangat kerja,positive
tenang cocok untuk kumpul dengan kerabat harga bersahabat,neutral
paling suka menu ada creame selalu dan selalu menjadi favorit ketika ngopi di kopi studio,neutral
lama banget servicenyaa kasirnya lambatt seharusnya pelanggan yang mau makan ini bukan ambil gojek shopee didahulukan bukan malah yang online ini yang online diduluin eh pas dipanggil belum datang juga bapak gojek nya yang makan ini jadi menunggu lama banget sudah begitu harus ditunggu jadi enggak bisa ngerjain tugas dulu diatas semoga bisa berubah ya pelanggan makan ini yang didahulukan,negative
ayam nya gede sambelnya enak enggak bisa isi ulang kondimen nya ganti terus kadang serundeng kadang kuah gule tempatnya nyaman sampai lantai cuma lantai nya berminyak lantai saja agak pengap tapi makanannya murah enak nasi nya panas banget karena lembek,negative
kecewa sekali kemarin malam beli ke gacoan sukun pelayanan nya kurangg banget padahal keadaan tempat enggak rame banget tapi makanan datang sampai setengah jam lebih saya yang datang duluan tapi orang lain yang baru datang sudah dapat makanan sedangkan saya belum dapat pas saya samperin karyawannya katanya masih di masak ini dan dengan alasan nota nya kebuang enggak masuk akal sama sekali,negative
wah enakk banget ayam juicyy lovv kak rosee,neutral
tempat parkirnya buruk masa kondisi wig akhir enggak ada awak parkir nya motor ketumpuk enggak ada yang membantu alasan enggak ada awak nya,negative
pelayanan nya cepat makanan nya banyak pilihan nya sama minuman nya juga banyak tempat oke,positive
menu nya banyak pilihan hidangan yang disediakan juga enak apalagi ayam geprek nya yang boleh bertambah nasi dan th refil yang tentunya pas untuk kantong mahasiswa tempat dan pelayanan sangat nyaman dan cocok untuk mampir sama keluarga karena dilantai atas disediakan tempat lesehan yang bersih dan nyaman,positive
kemarin makan disini jam malam enggak tau kalo ada metode pemesanan baru yang harus pindai barcode dulu sudah mengantri lama eh harus antri ulang karena belum pindai barcode salahku sendiri sih enggak baca petunjuk yang ada disana untungnya proses penyajiannya cepat jadi enggak malam banget keluar dari sini,negative
tempatnya seru pelayanan cepat tempat duduk banyak ada dua lantai ada keluar pintu juga harga murah rasa enak lokasi dekat sama stasiun kota baru gampang dijangkau pelayanan ramah daerah parkir luas,positive
wifinya lancarr tempatnya adem,positive
untuk makanan keseluruhan oke cuma kecewa dengan kasirnya makanan tidak sesuai dengan yang dipesan meminta sambal dipisah tapi dicampur kentang terlalu asin semoga kedepannya lebih baik lagi guys semangat terus,negative
pesan tempong pakai lauk ayam bumbu rujak ayam nya kerasa agak pahit mungkin karena gsong waktu dibakar bumbu tidak meresap sampai ke daging tempong nya kurang lengkap menurut ku tempong identik dengan sambal yang super pedas dan ada ikan asin nya ini sambal biasa saja tambah enggak ada ikan asin,neutral
sambal nya mantap keringetan pokoknya kalau makan,neutral
tempatnya luas enak buat kerja kelompok,neutral
celaka menu kosong kenapa di buka di aplikasi gojek jauh jauh datang dan sangat cepat lah kok sampai outlet menu kosong tapi di aplikasi masih buka dodolan carane kok ngene tidak profesional tolong manajemen kalau menu kosong itu di tutup saja,negative
murah dan enak,neutral
saya suka suasana di resto gacoan ini dekorasinya bergaya dan suasananya sangat ramah tempat ini sangat cocok untuk bersantai dan menikmati hidangan,neutral
ayam tahu nya dinginn sambelnya enak tapi pelayanan nya kurang cocok menurutku tempat nya maaf kotor tisu kotor tergeletak dimana apalagi di depan kmr mandi nya semoga pihak manajemen bisa memberitahukan kepada karyawan nya terimakasih dan mohon maaf atas kritikan saya,negative
sistemnya semakin lama untuk urutan online lebih diutamakan yang makan ini tidak ada toilet untuk pengandar ojol sistemnya sangat enggak jelas harus adil dong online dan makan ini,negative
menunya enak dan harganya terjangkau ada musholanya juga ac nya juga adem,neutral
mbak pelayanya ramah banget aku suka tempatnya juga luas dan bagus tempatnya bersih dan nyaman,positive
rasa ayamnya nampol banget jadi bikin sering beli,neutral
enakk dan porsinya sangat mengenyangkan pilihan pertama kalau lagi laper,neutral
barusan mencoba di cabang sukun duduk di tempat yang ada payungnya galama disuruh pindah sama masnya katanya gaboleh buat orang galama pindah ada orang duduk ditempat itu gadisuruh pindah sama karyawannya saran saja jangan beda dalam custumer orang sama sama beli juga untuk makanan sama tempatnya lumayan lah,negative
geprek kak mawar rasanya mantap,neutral
geprek andalan,neutral
warga ngalam wajib mampir sini menunya banyak dan minumannya mantap sekali tempatnya banyak spot fotonya buat rapat nugas dll cocok,neutral
bakso pentolnya enak k an isian k dan k enak minum oke pelayanan kurang cekatan enggak langsung di bersihin meja kotor pesenan esteh lupa enggak dibikinin bakso mau habis baru dibuatin minum itupun mereka tanya dulu minus di pelayanan saja si mungkin karena masih baru kondisi tadi standar saja enggak rame yang bikin heptic,negative
sangat buruk baru ini makan mie rasa bubur benar benar lembek bahkan di sumpit saja sulit,neutral
makanan enak harga murah terjangkau,neutral
suka sama udang kejunya kemarin coba yang lv pedesnya b saja sih masih bisa dinikmati kok,neutral
tempat ya kayak biasanya rasanya beda dengan geprek kak mawar yang lain lebih baik geprek kak mawar tempat lain tidak tau kenapa,neutral
pelayanan baik colokan banyak harga murah nyaman buat nugas,positive
karyawannya suka beecanda kalo nglayani brisik dengan musik sampai sampai jam hanya mengantri pesanan ayam krispi playanan macam apa itu,negative
makanan enak tapi sayang pelayanan lama,negative
ayam geprek paling bernilai itu buat anak kos,neutral
makanan khas banyuwangi enak banget lauknya banyak sambelnya enak,neutral
menunya banyaj pilihan dan yang paling rekomen crisbarnya sih,neutral
salah satu tempat makan yang menyediakan hidangan khas bumi blambangan sambal nya maknyus pedas dan gurih trasi nya sangat terasa sangat khas banyak pilihan lauk dendeng ragi wader goreng ayam goreng gurame goreng,neutral
recomended murah meriah penjualnya ramah,positive
tempatnya nyaman dan keren pelayanannya juga ramah,positive
porsinya besar beli nasi telur dadar dapat lauk tahu tempe sayur dan sambal juga sambalnya agak asem harganya juga murah,neutral
